id,event_id,minute,second,team_id_x,player_id,x,y,end_x,end_y,qualifiers,is_touch,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,is_goal,type_display_name,outcome_type_display_name,period_display_name,team_id_y,shirt_no,name,position,age,MOTM,team
2689540713,627,52,44.0,256,133390,87.5,28.2,88.3,31.2,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.3'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.18'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.2'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '409'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",True,,,,,False,False,Pass,Unsuccessful,SecondHalf,256,7,Alireza Jahanbakhsh,AMR,30,False,Feyenoord
2689540721,409,52,44.0,867,373556,12.1,71.4,,,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '627'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",True,,,,,False,False,BlockedPass,Successful,SecondHalf,867,12,Arthur Zagré,DL,22,False,Excelsior
2689540809,628,52,47.0,256,133390,76.2,12.2,,,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '410'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",True,,,,,False,False,Dispossessed,Successful,SecondHalf,256,7,Alireza Jahanbakhsh,AMR,30,False,Feyenoord
2689540819,410,52,47.0,867,373556,23.8,87.8,,,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '628'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",True,,,,,False,False,Tackle,Successful,SecondHalf,867,12,Arthur Zagré,DL,22,False,Excelsior
2689540863,411,52,48.0,867,373556,24.8,90.2,42.6,94.1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.14'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.1'}]",True,,,,,False,False,Pass,Successful,SecondHalf,867,12,Arthur Zagré,DL,22,False,Excelsior
2689540875,412,52,51.0,867,400009,43.2,93.8,,,[],False,,,,,False,False,BallRecovery,Successful,SecondHalf,867,14,Couhaib Driouech,Sub,22,False,Excelsior
2689540911,413,52,51.0,867,400009,45.9,92.7,68.8,76.2,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",True,,,,,False,False,Pass,Unsuccessful,SecondHalf,867,14,Couhaib Driouech,Sub,22,False,Excelsior
2689540997,629,52,53.0,256,362779,28.5,26.0,9.8,40.1,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.69'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.8'}]",True,,,,,False,False,Pass,Successful,SecondHalf,256,33,Dávid Hancko,DC,26,False,Feyenoord
2689541007,630,52,56.0,256,302709,9.8,40.1,,,[],False,,,,,False,False,BallRecovery,Successful,SecondHalf,256,1,Justin Bijlow,GK,26,False,Feyenoord
2689541047,631,52,57.0,256,302709,9.8,40.1,28.5,41.9,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.06'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.9'}]",True,,,,,False,False,Pass,Successful,SecondHalf,256,1,Justin Bijlow,GK,26,False,Feyenoord
